id,title,difficulty,acceptanceRate,totalAccepted,totalSubmissions,trueDifficultyScore,url
128,Longest Consecutive Sequence,Medium,47.08%,2494661,5299012,306.77,https://leetcode.com/problems/longest-consecutive-sequence/
139,Word Break,Medium,48.12%,2032293,4223329,306.76,https://leetcode.com/problems/word-break/
785,Is Graph Bipartite?,Medium,57.48%,705181,1226787,306.72,https://leetcode.com/problems/is-graph-bipartite/
2487,Remove Nodes From Linked List,Medium,74.29%,226156,304429,306.68,https://leetcode.com/problems/remove-nodes-from-linked-list/
856,Score of Parentheses,Medium,63.75%,205181,321862,306.66,https://leetcode.com/problems/score-of-parentheses/
881,Boats to Save People,Medium,60.13%,471337,783916,306.4,https://leetcode.com/problems/boats-to-save-people/
947,Most Stones Removed with Same Row or Column,Medium,62.14%,337320,542873,306.39,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column/
1045,Customers Who Bought All Products,Medium,63.03%,326345,517767,306.17,https://leetcode.com/problems/customers-who-bought-all-products/
752,Open the Lock,Medium,60.67%,356019,586832,306.09,https://leetcode.com/problems/open-the-lock/
1726,Tuple with Same Product,Medium,70.22%,190937,271926,305.89,https://leetcode.com/problems/tuple-with-same-product/
34,Find First and Last Position of Element in Sorted Array,Medium,46.55%,2625253,5639794,305.75,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array/
207,Course Schedule,Medium,48.92%,2050624,4191501,305.65,https://leetcode.com/problems/course-schedule/
1306,Jump Game III,Medium,65.93%,267071,405077,305.57,https://leetcode.com/problems/jump-game-iii/
1387,Sort Integers by The Power Value,Medium,70.68%,108528,153550,305.54,https://leetcode.com/problems/sort-integers-by-the-power-value/
3436,Find Valid Emails,Easy,56.14%,7441,13255,305.2,https://leetcode.com/problems/find-valid-emails/
435,Non-overlapping Intervals,Medium,55.27%,770201,1393484,305.05,https://leetcode.com/problems/non-overlapping-intervals/
1048,Longest String Chain,Medium,61.85%,460467,744493,304.98,https://leetcode.com/problems/longest-string-chain/
1718,Construct the Lexicographically Largest Valid Sequence,Medium,73.15%,108097,147775,304.89,https://leetcode.com/problems/construct-the-lexicographically-largest-valid-sequence/
1545,Find Kth Bit in Nth Binary String,Medium,70.18%,160380,228515,304.79,https://leetcode.com/problems/find-kth-bit-in-nth-binary-string/
147,Insertion Sort List,Medium,56.20%,423803,754092,304.79,https://leetcode.com/problems/insertion-sort-list/
721,Accounts Merge,Medium,59.26%,509013,858940,304.71,https://leetcode.com/problems/accounts-merge/
3191,Minimum Operations to Make Binary Array Elements Equal to One I,Medium,80.55%,192629,239156,304.4,https://leetcode.com/problems/minimum-operations-to-make-binary-array-elements-equal-to-one-i/
2383,Minimum Hours of Training to Win a Competition,Easy,41.79%,36474,87277,304.35,https://leetcode.com/problems/minimum-hours-of-training-to-win-a-competition/
1749,Maximum Absolute Sum of Any Subarray,Medium,71.51%,168432,235532,304.26,https://leetcode.com/problems/maximum-absolute-sum-of-any-subarray/
1115,Print FooBar Alternately,Medium,69.32%,108052,155863,304.19,https://leetcode.com/problems/print-foobar-alternately/
1706,Where Will the Ball Fall,Medium,71.99%,145028,201460,304.05,https://leetcode.com/problems/where-will-the-ball-fall/
1930,Unique Length-3 Palindromic Subsequences,Medium,70.90%,254378,358771,304.0,https://leetcode.com/problems/unique-length-3-palindromic-subsequences/
1727,Largest Submatrix With Rearrangements,Medium,75.17%,76163,101325,303.92,https://leetcode.com/problems/largest-submatrix-with-rearrangements/
318,Maximum Product of Word Lengths,Medium,60.48%,233516,386134,303.83,https://leetcode.com/problems/maximum-product-of-word-lengths/
3442,Maximum Difference Between Even and Odd Frequency I,Easy,48.72%,40531,83189,303.78,https://leetcode.com/problems/maximum-difference-between-even-and-odd-frequency-i/
2120,Execution of All Suffix Instructions Staying in a Grid,Medium,81.49%,34888,42811,303.75,https://leetcode.com/problems/execution-of-all-suffix-instructions-staying-in-a-grid/
1457,Pseudo-Palindromic Paths in a Binary Tree,Medium,68.32%,227854,333527,303.73,https://leetcode.com/problems/pseudo-palindromic-paths-in-a-binary-tree/
3016,Minimum Number of Pushes to Type Word II,Medium,79.90%,180792,226268,303.7,https://leetcode.com/problems/minimum-number-of-pushes-to-type-word-ii/
284,Peeking Iterator,Medium,60.24%,236255,392203,303.69,https://leetcode.com/problems/peeking-iterator/
384,Shuffle an Array,Medium,58.95%,363859,617235,303.54,https://leetcode.com/problems/shuffle-an-array/
2225,Find Players With Zero or One Losses,Medium,72.63%,281046,386955,303.4,https://leetcode.com/problems/find-players-with-zero-or-one-losses/
2785,Sort Vowels in a String,Medium,79.35%,150088,189139,303.28,https://leetcode.com/problems/sort-vowels-in-a-string/
769,Max Chunks To Make Sorted,Medium,64.01%,219773,343347,303.24,https://leetcode.com/problems/max-chunks-to-make-sorted/
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,Medium,70.06%,138611,197850,303.15,https://leetcode.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold/
1400,Construct K Palindrome Strings,Medium,68.71%,201317,292999,303.14,https://leetcode.com/problems/construct-k-palindrome-strings/
1254,Number of Closed Islands,Medium,66.69%,252328,378351,303.09,https://leetcode.com/problems/number-of-closed-islands/
1286,Iterator for Combination,Medium,72.39%,78062,107831,303.01,https://leetcode.com/problems/iterator-for-combination/
641,Design Circular Deque,Medium,64.36%,176910,274876,302.64,https://leetcode.com/problems/design-circular-deque/
2442,Count Number of Distinct Integers After Reverse Operations,Medium,80.12%,81424,101624,302.58,https://leetcode.com/problems/count-number-of-distinct-integers-after-reverse-operations/
417,Pacific Atlantic Water Flow,Medium,57.26%,589089,1028779,302.55,https://leetcode.com/problems/pacific-atlantic-water-flow/
3211,Generate Binary Strings Without Adjacent Zeros,Medium,87.01%,56598,65050,302.48,https://leetcode.com/problems/generate-binary-strings-without-adjacent-zeros/
1268,Search Suggestions System,Medium,65.04%,383778,590036,302.47,https://leetcode.com/problems/search-suggestions-system/
1143,Longest Common Subsequence,Medium,58.15%,1440718,2477765,302.12,https://leetcode.com/problems/longest-common-subsequence/
229,Majority Element II,Medium,54.08%,942683,1743166,301.69,https://leetcode.com/problems/majority-element-ii/
712,Minimum ASCII Delete Sum for Two Strings,Medium,65.65%,162293,247218,301.45,https://leetcode.com/problems/minimum-ascii-delete-sum-for-two-strings/
1105,Filling Bookcase Shelves,Medium,68.69%,149472,217619,301.44,https://leetcode.com/problems/filling-bookcase-shelves/
99,Recover Binary Search Tree,Medium,55.94%,538048,961794,301.34,https://leetcode.com/problems/recover-binary-search-tree/
1721,Swapping Nodes in a Linked List,Medium,68.37%,395708,578769,301.26,https://leetcode.com/problems/swapping-nodes-in-a-linked-list/
931,Minimum Falling Path Sum,Medium,61.69%,541045,877003,300.92,https://leetcode.com/problems/minimum-falling-path-sum/
1905,Count Sub Islands,Medium,72.80%,204910,281474,300.89,https://leetcode.com/problems/count-sub-islands/
1195,Fizz Buzz Multithreaded,Medium,73.81%,60296,81693,300.58,https://leetcode.com/problems/fizz-buzz-multithreaded/
592,Fraction Addition and Subtraction,Medium,66.14%,131905,199433,300.46,https://leetcode.com/problems/fraction-addition-and-subtraction/
1992,Find All Groups of Farmland,Medium,75.48%,135966,180147,300.35,https://leetcode.com/problems/find-all-groups-of-farmland/
692,Top K Frequent Words,Medium,59.14%,695730,1176499,300.24,https://leetcode.com/problems/top-k-frequent-words/
1530,Number of Good Leaf Nodes Pairs,Medium,71.79%,155311,216335,300.21,https://leetcode.com/problems/number-of-good-leaf-nodes-pairs/
1743,Restore the Array From Adjacent Pairs,Medium,74.70%,114059,152695,300.11,https://leetcode.com/problems/restore-the-array-from-adjacent-pairs/
2079,Watering Plants,Medium,79.93%,60397,75565,300.05,https://leetcode.com/problems/watering-plants/
1338,Reduce Array Size to The Half,Medium,69.09%,214123,309926,299.96,https://leetcode.com/problems/reduce-array-size-to-the-half/
985,Sum of Even Numbers After Queries,Medium,68.47%,147400,215286,299.9,https://leetcode.com/problems/sum-of-even-numbers-after-queries/
1552,Magnetic Force Between Two Balls,Medium,71.22%,188037,264007,299.7,https://leetcode.com/problems/magnetic-force-between-two-balls/
2221,Find Triangular Sum of an Array,Medium,78.80%,98867,125459,299.44,https://leetcode.com/problems/find-triangular-sum-of-an-array/
2683,Neighboring Bitwise XOR,Medium,79.76%,157534,197512,299.41,https://leetcode.com/problems/neighboring-bitwise-xor/
380,Insert Delete GetRandom O(1),Medium,54.92%,1166769,2124434,299.31,https://leetcode.com/problems/insert-delete-getrandom-o1/
893,Groups of Special-Equivalent Strings,Medium,72.69%,54455,74918,299.29,https://leetcode.com/problems/groups-of-special-equivalent-strings/
210,Course Schedule II,Medium,53.10%,1349968,2542179,299.26,https://leetcode.com/problems/course-schedule-ii/
1219,Path with Maximum Gold,Medium,68.10%,235567,345896,299.2,https://leetcode.com/problems/path-with-maximum-gold/
2609,Find the Longest Balanced Substring of a Binary String,Easy,45.31%,35161,77605,299.14,https://leetcode.com/problems/find-the-longest-balanced-substring-of-a-binary-string/
2637,Promise Time Limit,Medium,82.76%,78973,95429,299.11,https://leetcode.com/problems/promise-time-limit/
117,Populating Next Right Pointers in Each Node II,Medium,55.32%,743414,1343773,299.09,https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii/
1833,Maximum Ice Cream Bars,Medium,73.85%,173539,234992,298.65,https://leetcode.com/problems/maximum-ice-cream-bars/
526,Beautiful Arrangement,Medium,64.49%,195325,302887,298.64,https://leetcode.com/problems/beautiful-arrangement/
1204,Last Person to Fit in the Bus,Medium,68.25%,233096,341529,298.61,https://leetcode.com/problems/last-person-to-fit-in-the-bus/
539,Minimum Time Difference,Medium,62.32%,320622,514447,298.47,https://leetcode.com/problems/minimum-time-difference/
1584,Min Cost to Connect All Points,Medium,68.72%,372524,542058,298.34,https://leetcode.com/problems/min-cost-to-connect-all-points/
279,Perfect Squares,Medium,55.57%,951615,1712310,298.19,https://leetcode.com/problems/perfect-squares/
430,Flatten a Multilevel Doubly Linked List,Medium,61.16%,371861,608011,297.69,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list/
1395,Count Number of Teams,Medium,70.09%,231741,330642,297.08,https://leetcode.com/problems/count-number-of-teams/
6,Zigzag Conversion,Medium,51.30%,1732336,3377124,297.08,https://leetcode.com/problems/zigzag-conversion/
240,Search a 2D Matrix II,Medium,54.94%,1128131,2053346,296.94,https://leetcode.com/problems/search-a-2d-matrix-ii/
3477,Fruits Into Baskets II,Easy,51.97%,35671,68639,296.77,https://leetcode.com/problems/fruits-into-baskets-ii/
1765,Map of Highest Peak,Medium,75.03%,141791,188988,296.6,https://leetcode.com/problems/map-of-highest-peak/
583,Delete Operation for Two Strings,Medium,63.42%,310510,489645,296.58,https://leetcode.com/problems/delete-operation-for-two-strings/
443,String Compression,Medium,57.80%,843829,1459851,296.57,https://leetcode.com/problems/string-compression/
2839,Check if Strings Can be Made Equal With Operations I,Easy,46.97%,41702,88790,296.55,https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-i/
623,Add One Row to Tree,Medium,64.04%,288720,450829,296.53,https://leetcode.com/problems/add-one-row-to-tree/
969,Pancake Sorting,Medium,71.11%,104728,147281,296.5,https://leetcode.com/problems/pancake-sorting/
1104,Path In Zigzag Labelled Binary Tree,Medium,75.48%,49788,65965,296.49,https://leetcode.com/problems/path-in-zigzag-labelled-binary-tree/
2,Add Two Numbers,Medium,45.92%,5687938,12387679,296.4,https://leetcode.com/problems/add-two-numbers/
151,Reverse Words in a String,Medium,51.24%,2303233,4495302,296.23,https://leetcode.com/problems/reverse-words-in-a-string/
1492,The kth Factor of n,Medium,69.50%,323250,465134,296.19,https://leetcode.com/problems/the-kth-factor-of-n/
56,Merge Intervals,Medium,49.18%,3137020,6379163,296.13,https://leetcode.com/problems/merge-intervals/
1701,Average Waiting Time,Medium,73.06%,207550,284092,295.92,https://leetcode.com/problems/average-waiting-time/
636,Exclusive Time of Functions,Medium,64.57%,274893,425713,295.9,https://leetcode.com/problems/exclusive-time-of-functions/
19,Remove Nth Node From End of List,Medium,48.61%,3416574,7028673,295.88,https://leetcode.com/problems/remove-nth-node-from-end-of-list/
2409,Count Days Spent Together,Easy,46.32%,27188,58702,295.78,https://leetcode.com/problems/count-days-spent-together/
1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,Medium,69.77%,249774,357985,295.78,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance/
1784,Check if Binary String Has at Most One Segment of Ones,Easy,39.02%,52205,133803,295.61,https://leetcode.com/problems/check-if-binary-string-has-at-most-one-segment-of-ones/
1318,Minimum Flips to Make a OR b Equal to c,Medium,71.58%,167659,234233,295.6,https://leetcode.com/problems/minimum-flips-to-make-a-or-b-equal-to-c/
424,Longest Repeating Character Replacement,Medium,56.87%,1084239,1906603,295.51,https://leetcode.com/problems/longest-repeating-character-replacement/
343,Integer Break,Medium,61.05%,393846,645125,295.51,https://leetcode.com/problems/integer-break/
1029,Two City Scheduling,Medium,67.57%,265015,392194,295.39,https://leetcode.com/problems/two-city-scheduling/
930,Binary Subarrays With Sum,Medium,65.61%,356061,542663,295.14,https://leetcode.com/problems/binary-subarrays-with-sum/
1805,Number of Different Integers in a String,Easy,39.00%,56198,144089,295.06,https://leetcode.com/problems/number-of-different-integers-in-a-string/
2698,Find the Punishment Number of an Integer,Medium,81.81%,143369,175247,294.96,https://leetcode.com/problems/find-the-punishment-number-of-an-integer/
786,K-th Smallest Prime Fraction,Medium,68.46%,159515,232993,294.9,https://leetcode.com/problems/k-th-smallest-prime-fraction/
1161,Maximum Level Sum of a Binary Tree,Medium,67.34%,372997,553930,294.02,https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree/
1493,Longest Subarray of 1's After Deleting One Element,Medium,69.09%,416733,603196,293.94,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element/
609,Find Duplicate File in System,Medium,67.57%,161572,239122,293.84,https://leetcode.com/problems/find-duplicate-file-in-system/
540,Single Element in a Sorted Array,Medium,59.19%,896750,1514985,293.6,https://leetcode.com/problems/single-element-in-a-sorted-array/
150,Evaluate Reverse Polish Notation,Medium,54.61%,1365711,2501033,293.53,https://leetcode.com/problems/evaluate-reverse-polish-notation/
498,Diagonal Traverse,Medium,62.93%,384413,610882,293.41,https://leetcode.com/problems/diagonal-traverse/
382,Linked List Random Node,Medium,63.90%,263980,413134,293.41,https://leetcode.com/problems/linked-list-random-node/
2997,Minimum Number of Operations to Make Array XOR Equal to K,Medium,85.31%,116624,136701,293.37,https://leetcode.com/problems/minimum-number-of-operations-to-make-array-xor-equal-to-k/
452,Minimum Number of Arrows to Burst Balloons,Medium,60.26%,658329,1092452,292.96,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons/
